ks_bin_label,breakaway_bin_label,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_runs
0.955,0.962,1363.3874218385595,0.9189862710984104,0.9919166773194369,-0.11506306196617017,-0.985839879438188,-3.0601570383389736,35
0.955,0.978,1354.9138411034705,0.9080192925536302,0.9952713621632923,-0.3886032960730585,-1.1368666056778798,-3.4004148477784075,32
0.955,0.992,1360.6836033313216,0.9203089705790412,0.9948637863915157,0.4700936579880208,-1.5514902301659494,-4.03515917986639,34
0.984,0.857,1427.4917096621423,0.8501915686750179,0.7114601300058514,-0.9650287393675099,0.006470723025268323,-2.137273715512985,37
0.984,0.873,1437.6146092448953,0.7300476301738459,0.6503343221756587,-0.526488135543222,0.5483370518098415,-1.369666425251314,38
0.984,0.887,1413.7632386141072,0.7238523038030139,0.8241401896698581,0.07675246189671457,-0.8232303797117136,-3.334892498197369,35
0.984,0.903,1430.4765752928854,0.6917630641043679,0.8680932530702993,0.524071242275426,-1.0007697623354803,-3.662061690703028,30
0.984,0.917,1327.789941723017,0.8091264339885109,0.9734393635499913,0.860109498972412,-1.094644179437315,-4.087274821630421,40
0.984,0.932,1328.1301536164326,0.7973211881711747,0.9714997253500669,0.5084247277867735,-1.2574014961758162,-3.8454336340366124,39
0.984,0.948,1337.2071234165628,0.8042104413817233,0.9619948324475706,1.7178340361820854,-1.0858363636401358,-4.187641439880968,40
0.984,0.962,1336.2227214313166,0.9399467717606477,0.974871913542376,0.5357783823679868,-1.975094986250444,-4.008626209237618,34
0.984,0.978,1343.321012904437,0.9160420425826631,0.9709458711080675,0.5237140503981491,-1.4630394936658753,-3.793156171085086,31
0.984,0.992,1412.3149529064926,0.826127758972367,0.8848302208892456,-0.28658092299400606,-1.1043760862900962,-3.6528559338362725,40
