sample_idx,generation,run_dir,recovery_rate,breakaway_speed_frac,utility_decay,k_s,slice_distance,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_finished,n_agent_rows
11,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0011/gen_0149,0.11521263704635204,0.9198507915250957,0.14216451179236175,0.8981732109561562,0.304079008741012,1534.148148148148,0.48695956126828144,0.7716672299744097,1.4635745192232124,-2.2113523788690337,-3.3460591338329544,27,20711
12,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0012/gen_0149,0.11521263704635204,0.9198507915250957,0.14216451179236175,0.8986723468638956,0.304079008741012,1438.2325581395348,0.8211979923459773,0.9811892288122803,-0.6945682480130022,-1.5483948478152734,-1.2252194466217232,129,92766
13,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0013/gen_0149,0.16112062805332245,0.8788309562951326,0.18156975973397493,0.8981732109561562,0.47541976219721643,1473.5658914728683,0.653597847249377,0.744015992424641,-0.44963459214470436,0.24085626123156056,0.3501691514114167,129,95045
14,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0014/gen_0149,0.07681369469501079,0.9957999090664089,0.647240093164146,0.824009582400322,0.31551374363791823,1582.3434343434344,0.4848753856598139,0.7885887189439011,3.9406201887301697,-1.242456429909965,-4.698011857705379,99,78326
15,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0015/gen_0149,0.16429860764183107,0.9957999090664089,0.647240093164146,0.824009582400322,0.5103160973213974,1588.3030303030303,0.6762377081350008,0.8449142086719833,0.4339591187516935,-2.064577063431221,-2.6511241667623313,99,78621
16,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0016/gen_0149,0.07681369469501079,0.9522803757339716,0.647240093164146,0.824009582400322,0.31551374363791823,1576.4848484848485,0.3605212143118073,0.7312778717514993,4.534402057892884,-0.19280559377796966,-3.271057043183759,99,78036
17,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0017/gen_0149,0.07681369469501079,0.9957999090664089,0.5184022651985288,0.824009582400322,0.20337634927253967,1586.2626262626263,0.44123513967303774,0.79896841569027,3.881926659960737,-1.4099265132451557,-3.615029374079625,99,78520
18,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0018/gen_0149,0.07681369469501079,0.9957999090664089,0.647240093164146,0.9633656625635922,0.31551374363791823,1351.111111111111,0.7484617359632619,0.9871561004784689,2.6001534572694722,-1.5629007861824586,-5.4393457844699995,99,66880
19,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0019/gen_0149,0.07681369469501079,0.9957999090664089,0.647240093164146,0.824009582400322,0.31551374363791823,1576.0222222222221,0.5895022335760776,0.9166748917809957,2.8179580843283127,-1.1127198866061832,-2.7665241682159434,180,141842
20,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0020/gen_0149,0.16429860764183107,0.9522803757339716,0.5184022651985288,0.9633656625635922,0.44970605533431934,1354.0444444444445,0.6219693939279218,0.9630489726252216,5.7064549213054985,-0.29961084683850386,-3.9443493042323965,180,121864
21,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0021/gen_0149,0.19426908828318123,0.8865162682719528,0.3289916575886309,0.9377869324758649,0.6353824198344351,1384.765625,0.977294890642033,0.9907249647390691,-0.2198869831808563,-2.55114715999982,-4.102347346888069,128,88625
22,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0022/gen_0149,0.07875238852575422,0.8865162682719528,0.3289916575886309,0.9377869324758649,0.16254509088738128,1400.328125,0.5926708066345877,0.9465192309838096,1.8526381009481219,-1.7879371747473192,-2.4902176482922087,128,89621
23,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0023/gen_0149,0.19426908828318123,0.907440070156008,0.3289916575886309,0.9377869324758649,0.6353824198344351,1379.9375,0.5801390416544354,0.9143643280945695,0.5984610907183328,-1.208191099838504,-5.014283902774549,128,88316
24,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0024/gen_0149,0.19426908828318123,0.8865162682719528,0.84090192662552,0.9377869324758649,0.7984940221931961,1418.625,0.724469624121044,0.9495219843157987,-1.2083097858142882,-0.4904897656058569,1.994936323732675,128,90792
25,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0025/gen_0149,0.19426908828318123,0.8865162682719528,0.3289916575886309,0.7583832021802663,0.6353824198344351,1496.859375,0.5224594843515477,0.6656123759120659,-0.14231773315801377,-1.6224293638617975,2.6147611026335458,128,95799
26,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0026/gen_0149,0.19426908828318123,0.8865162682719528,0.3289916575886309,0.9377869324758649,0.6353824198344351,1397.94,0.6591844979840761,0.9354764868306222,2.1079066787463385,-1.782208336887218,-4.938593780706403,100,69897
27,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0027/gen_0149,0.07875238852575422,0.907440070156008,0.84090192662552,0.7583832021802663,0.5101987755916247,1671.04,0.2933687061871346,0.6166219839142091,4.361949219750111,-0.436896064320766,-1.5785115325105696,100,83552
28,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0028/gen_0149,0.17680855258367956,0.974774916516617,0.2179856580682099,0.9662003652192652,0.5520829517110447,1339.5766423357663,0.9983496207906758,1.0,0.31170844242483464,-1.1203587031185391,-4.499418595694456,137,91761
