sample_idx,generation,run_dir,recovery_rate,breakaway_speed_frac,utility_decay,k_s,slice_distance,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_finished,n_agent_rows
10,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0010/gen_0099,0.1479134956840426,0.9790827126707882,0.25583441760391,0.8967286938801408,0.36176538975383815,1439.8313253012047,0.9822084163388671,0.9967030944053018,0.7869334577012255,-1.5813039454221092,-2.8351928704769898,83,59753
11,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0011/gen_0099,0.1479134956840426,0.9790827126707882,0.2657965257763862,0.7021342175081372,0.3569362906535245,1836.2409638554218,0.2988053161988706,0.5812424544643325,0.03947812794324717,-3.749413286975774,-2.459652472814598,83,76204
12,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0012/gen_0099,0.1479134956840426,0.9790827126707882,0.2657965257763862,0.8967286938801408,0.3569362906535245,1456.3506493506493,0.7503706392232874,0.9621541123070475,0.26861709608412493,-3.0449415971616944,-3.8289482948393556,154,112139
13,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0013/gen_0099,0.1924609441310167,0.9733310462441296,0.25583441760391,0.7021342175081372,0.6453776171962251,1814.5714285714287,0.3502635020015152,0.7674882981921244,3.0696868100131027,-3.3470957881063934,-0.3570791261407002,154,139722
14,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0014/gen_0099,0.1753609474748373,0.869026102265343,0.9752372579649092,0.8495264325290919,0.8206988424695433,1510.5,0.9988399071925754,0.42096235442809427,-0.05885639126712114,1.172419586954408,0.16437425984597073,44,33231
15,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0015/gen_0099,0.1424968217965215,0.869026102265343,0.9752372579649092,0.8495264325290919,0.7047148999429277,1510.5,0.9988399071925754,0.42096235442809427,-0.05885639126712114,1.172419586954408,0.16437425984597073,44,33231
16,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0016/gen_0099,0.1753609474748373,0.9083852799143642,0.9752372579649092,0.8495264325290919,0.8206988424695433,1536.0,0.6373322944950561,0.5853456439393939,0.18444088114517806,-0.15476932411496647,0.3867298105744635,44,33792
17,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0017/gen_0099,0.1753609474748373,0.869026102265343,0.4462885621003807,0.8495264325290919,0.511955339939519,1511.1818181818182,0.9988399071925754,0.4134031161643506,0.3430427674332001,0.992750820613928,0.2280646982444427,44,33246
18,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0018/gen_0099,0.1753609474748373,0.869026102265343,0.9752372579649092,0.7770589273422956,0.8206988424695433,1522.3181818181818,0.9988412514484357,0.45910841718670686,0.26165176711150845,2.284468496485641,0.664436923902153,44,33491
19,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0019/gen_0099,0.1753609474748373,0.869026102265343,0.9752372579649092,0.8495264325290919,0.8206988424695433,1496.9032258064517,0.9988399071925754,0.6994332385139213,-1.101072497084314,0.8798532935883682,0.8230386857144976,124,92808
20,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0020/gen_0099,0.1424968217965215,0.9083852799143642,0.4462885621003807,0.7770589273422956,0.2918471693597709,1605.4516129032259,0.49578287284285805,0.7184994675400349,-0.2257680030787288,-2.320771284701293,3.2288580521562866,124,99538
21,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0021/gen_0099,0.1024325349833816,0.943510726839304,0.3277471863664687,0.9802440218627452,0.08248563014392177,1302.8689655172413,0.9898339094959765,0.9998306125473756,0.8608283668672945,-1.2341853552693347,-4.37416431576467,145,94458
