coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std
-0.4448610028749454,4.857005630891413,-0.3110150100358161,4.654459060334188,-0.1762943450951102,4.576071633781029,-0.3221003904556995,5.3539796268666375,0.8020928477709733,4.894065386259401,-0.6635028179443185,5.439680039444964,-0.5029812781798275,4.857628944540053,0.6516845413017536,4.530591915324775,0.6322654377339697,4.695715660892567,0.3990462589267325,5.092280885794762,0.0609138963964099,4.142774254840101,0.1543817728702639,4.860290440707623
-0.5893866096435769,4.5086195947355385,-0.1629004810277899,4.654663828707549,-0.1593128480211177,5.285767266916351,-0.52919485056382,5.168497275986336,0.0813505283888881,4.968008791410019,-0.0144028361868789,5.574156383826443,-0.5056857324024974,5.3100647009525135,-0.3910534242856036,5.171352681487097,-0.1451447403714922,5.220678275535529,0.7627173327216663,5.22811876225342,0.6352525228380652,5.241526582761248,0.3826473574799723,4.781788024362708
0.1878835119892478,4.758698442430119,-0.1919353905652478,4.909109476274711,-1.1522368049313712,4.991380149222059,1.4212521363949011,4.89253820589306,0.0440078318436926,4.746975682148104,-1.074981805397334,4.744094329440534,-0.3953145734483785,4.578814412282616,0.0172524185964372,4.9074746174637625,-0.2875247832865386,4.464613055735184,-0.097983921121139,4.916881472407684,0.4332066889005774,4.828800060597902,1.0318543797562665,5.406714225296391
0.4797950665791604,4.956608311074605,0.2187473914587782,5.409752739580201,0.2330966116286613,4.729661293069347,-0.4774876605424821,5.246364759362764,0.0155248634144183,4.982067631606991,0.4252343798794001,4.879062530501176,-1.5972478848155829,4.7475420745148575,-0.296099603038198,5.267386976350338,0.4012919378206747,4.993588511678701,0.8363942666026705,4.871756371218386,0.3443526936258057,4.637846513358983,-0.2524886967749485,4.5232275689128745
0.78842078731338,5.341118655194272,-0.0358892298741328,4.831108063711193,0.4896596997356799,4.889450812664196,0.2853974660181075,4.933302839236993,-0.8373982458733334,5.303707986915256,0.3894614913351943,5.912812097494971,0.0107014759568641,4.77867453138713,0.0887107677855547,4.547983747151393,-0.337915483341863,5.833479826671253,0.7116432328024455,4.835105874430711,0.7102967482607633,5.629368345993502,0.2439221715842083,4.790322030383737
0.5118002234843881,4.480762675294355,-0.2234438917077379,4.896236592853337,0.0425975638377608,5.511615547701864,0.1028372510135991,4.550733815006363,0.3084972241720443,4.7243508653068895,0.1731609864091652,4.830543953460366,0.2590489519063833,5.078690808550152,0.5374144939180908,4.36880060993459,0.3578380453921592,4.8915065162483815,0.2393410953425221,5.411115726144674,0.736936911951549,5.39343175309194,-0.224137857837601,4.875155259848188
0.6265005365737405,5.467717155400217,-0.6605179985137737,4.962624405535342,0.5639426233394703,5.013590569141362,0.2984477813396092,4.558299075144776,1.333625563335283,4.697894963066692,-0.2367854368517892,4.953727416477451,-0.2963709605119711,4.674512867073554,0.956911353884175,4.349320777975269,1.191253267550072,5.698091207419649,-0.9768025120874912,4.499149645776775,-0.4126787549207277,5.575470813907824,-0.7798730417150516,5.267377515122536
0.8737513411109313,4.326974613832173,-0.7340887383038526,4.69699783618033,0.5634420713971793,4.774412526110259,0.2441445887883496,5.253981546589075,0.0653580983264266,5.023587122672214,0.6610593356126073,4.938508472176625,0.4435689588841459,5.010397666149355,0.3477142174100092,5.626806745296119,-0.6646486897058252,4.373084388660314,0.5496976184801561,5.025945806864201,0.4217782297119945,5.062146536872417,-0.4363984048598511,5.370622026502551
0.109321431542914,4.672418688801849,0.4155358578786957,5.0094648523306695,-0.4821604701592553,4.598071861500067,-0.6645013865864037,5.176087927463453,-0.8274366933273155,4.819845924520531,-0.4810597935148956,5.0658674391884535,0.3889134760288266,5.075265721529343,0.1806211723118645,5.2333531001814135,-0.2449997576445581,5.581359466107884,-0.1606820549158063,4.623101616375351,1.3684801601879042,4.682992142093778,-0.316604818770523,4.610443218418039
-0.0695003945759824,5.064796906246064,0.5517096220019317,5.261433821792217,0.4155454053148043,4.517221050649736,0.3615674583124428,5.151736365999577,-0.082717467056269,4.740357271305721,-0.3444187944231855,4.202986321723031,-0.0371066030148307,5.4624510160193225,-0.0190888356889775,4.674958468889892,-0.0009902253978374,5.074815600828114,-0.2028407606598854,5.283848622282826,0.3266444201194071,4.597127984380859,-0.2166273508551518,4.977458446026705
